"year","Label (Grouping)","state","series","measure","value"
"df_pop_2014","    $25,000 to $49,999","Idaho","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Illinois","Total.Civilian.Noninstitutionalized.Population","Estimate",22.2
"df_pop_2014","    $25,000 to $49,999","Illinois","Uninsured.Population","Estimate",32.1
"df_pop_2014","    $25,000 to $49,999","Illinois","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Indiana","Total.Civilian.Noninstitutionalized.Population","Estimate",26.7
"df_pop_2014","    $25,000 to $49,999","Indiana","Uninsured.Population","Estimate",33.7
"df_pop_2014","    $25,000 to $49,999","Indiana","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Iowa","Total.Civilian.Noninstitutionalized.Population","Estimate",25.3
"df_pop_2014","    $25,000 to $49,999","Iowa","Uninsured.Population","Estimate",36.7
"df_pop_2014","    $25,000 to $49,999","Iowa","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Kansas","Total.Civilian.Noninstitutionalized.Population","Estimate",24.9
"df_pop_2014","    $25,000 to $49,999","Kansas","Uninsured.Population","Estimate",35.1
"df_pop_2014","    $25,000 to $49,999","Kansas","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Kentucky","Total.Civilian.Noninstitutionalized.Population","Estimate",26.3
"df_pop_2014","    $25,000 to $49,999","Kentucky","Uninsured.Population","Estimate",32.2
"df_pop_2014","    $25,000 to $49,999","Kentucky","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Louisiana","Total.Civilian.Noninstitutionalized.Population","Estimate",24.3
"df_pop_2014","    $25,000 to $49,999","Louisiana","Uninsured.Population","Estimate",31
"df_pop_2014","    $25,000 to $49,999","Louisiana","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Maine","Total.Civilian.Noninstitutionalized.Population","Estimate",25.7
"df_pop_2014","    $25,000 to $49,999","Maine","Uninsured.Population","Estimate",36.6
"df_pop_2014","    $25,000 to $49,999","Maine","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Maryland","Total.Civilian.Noninstitutionalized.Population","Estimate",16.7
"df_pop_2014","    $25,000 to $49,999","Maryland","Uninsured.Population","Estimate",26.8
"df_pop_2014","    $25,000 to $49,999","Maryland","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Massachusetts","Total.Civilian.Noninstitutionalized.Population","Estimate",16.9
"df_pop_2014","    $25,000 to $49,999","Massachusetts","Uninsured.Population","Estimate",29.9
"df_pop_2014","    $25,000 to $49,999","Massachusetts","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Michigan","Total.Civilian.Noninstitutionalized.Population","Estimate",25
"df_pop_2014","    $25,000 to $49,999","Michigan","Uninsured.Population","Estimate",32.9
"df_pop_2014","    $25,000 to $49,999","Michigan","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Minnesota","Total.Civilian.Noninstitutionalized.Population","Estimate",21.4
"df_pop_2014","    $25,000 to $49,999","Minnesota","Uninsured.Population","Estimate",33.2
"df_pop_2014","    $25,000 to $49,999","Minnesota","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Mississippi","Total.Civilian.Noninstitutionalized.Population","Estimate",27
"df_pop_2014","    $25,000 to $49,999","Mississippi","Uninsured.Population","Estimate",31.1
"df_pop_2014","    $25,000 to $49,999","Mississippi","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Missouri","Total.Civilian.Noninstitutionalized.Population","Estimate",25.6
"df_pop_2014","    $25,000 to $49,999","Missouri","Uninsured.Population","Estimate",33.3
"df_pop_2014","    $25,000 to $49,999","Missouri","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Montana","Total.Civilian.Noninstitutionalized.Population","Estimate",27.1
"df_pop_2014","    $25,000 to $49,999","Montana","Uninsured.Population","Estimate",33.4
"df_pop_2014","    $25,000 to $49,999","Montana","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Nebraska","Total.Civilian.Noninstitutionalized.Population","Estimate",24.9
"df_pop_2014","    $25,000 to $49,999","Nebraska","Uninsured.Population","Estimate",36.4
"df_pop_2014","    $25,000 to $49,999","Nebraska","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Nevada","Total.Civilian.Noninstitutionalized.Population","Estimate",24.1
"df_pop_2014","    $25,000 to $49,999","Nevada","Uninsured.Population","Estimate",31.6
"df_pop_2014","    $25,000 to $49,999","Nevada","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","New.Hampshire","Total.Civilian.Noninstitutionalized.Population","Estimate",19.9
"df_pop_2014","    $25,000 to $49,999","New.Hampshire","Uninsured.Population","Estimate",32.3
"df_pop_2014","    $25,000 to $49,999","New.Hampshire","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","New.Jersey","Total.Civilian.Noninstitutionalized.Population","Estimate",16.5
"df_pop_2014","    $25,000 to $49,999","New.Jersey","Uninsured.Population","Estimate",25.9
"df_pop_2014","    $25,000 to $49,999","New.Jersey","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","New.Mexico","Total.Civilian.Noninstitutionalized.Population","Estimate",26.5
"df_pop_2014","    $25,000 to $49,999","New.Mexico","Uninsured.Population","Estimate",32.8
"df_pop_2014","    $25,000 to $49,999","New.Mexico","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","New.York","Total.Civilian.Noninstitutionalized.Population","Estimate",20.3
"df_pop_2014","    $25,000 to $49,999","New.York","Uninsured.Population","Estimate",28.4
"df_pop_2014","    $25,000 to $49,999","New.York","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","North.Carolina","Total.Civilian.Noninstitutionalized.Population","Estimate",26.6
"df_pop_2014","    $25,000 to $49,999","North.Carolina","Uninsured.Population","Estimate",35
"df_pop_2014","    $25,000 to $49,999","North.Carolina","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Ohio","Total.Civilian.Noninstitutionalized.Population","Estimate",25.1
"df_pop_2014","    $25,000 to $49,999","Ohio","Uninsured.Population","Estimate",33.7
"df_pop_2014","    $25,000 to $49,999","Ohio","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Oklahoma","Total.Civilian.Noninstitutionalized.Population","Estimate",27.8
"df_pop_2014","    $25,000 to $49,999","Oklahoma","Uninsured.Population","Estimate",36
"df_pop_2014","    $25,000 to $49,999","Oklahoma","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Oregon","Total.Civilian.Noninstitutionalized.Population","Estimate",26.5
"df_pop_2014","    $25,000 to $49,999","Oregon","Uninsured.Population","Estimate",36.5
"df_pop_2014","    $25,000 to $49,999","Oregon","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Pennsylvania","Total.Civilian.Noninstitutionalized.Population","Estimate",23
"df_pop_2014","    $25,000 to $49,999","Pennsylvania","Uninsured.Population","Estimate",31.3
"df_pop_2014","    $25,000 to $49,999","Pennsylvania","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","South.Carolina","Total.Civilian.Noninstitutionalized.Population","Estimate",26.2
"df_pop_2014","    $25,000 to $49,999","South.Carolina","Uninsured.Population","Estimate",31.8
"df_pop_2014","    $25,000 to $49,999","South.Carolina","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","South.Dakota","Total.Civilian.Noninstitutionalized.Population","Estimate",25.6
"df_pop_2014","    $25,000 to $49,999","South.Dakota","Uninsured.Population","Estimate",33.5
"df_pop_2014","    $25,000 to $49,999","South.Dakota","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Tennessee","Total.Civilian.Noninstitutionalized.Population","Estimate",27.5
"df_pop_2014","    $25,000 to $49,999","Tennessee","Uninsured.Population","Estimate",33.9
"df_pop_2014","    $25,000 to $49,999","Tennessee","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Texas","Total.Civilian.Noninstitutionalized.Population","Estimate",25.1
"df_pop_2014","    $25,000 to $49,999","Texas","Uninsured.Population","Estimate",34.4
"df_pop_2014","    $25,000 to $49,999","Texas","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Utah","Total.Civilian.Noninstitutionalized.Population","Estimate",22.7
"df_pop_2014","    $25,000 to $49,999","Utah","Uninsured.Population","Estimate",34.1
"df_pop_2014","    $25,000 to $49,999","Utah","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Virginia","Total.Civilian.Noninstitutionalized.Population","Estimate",20.1
"df_pop_2014","    $25,000 to $49,999","Virginia","Uninsured.Population","Estimate",30.7
"df_pop_2014","    $25,000 to $49,999","Virginia","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Washington","Total.Civilian.Noninstitutionalized.Population","Estimate",21.5
"df_pop_2014","    $25,000 to $49,999","Washington","Uninsured.Population","Estimate",32.3
"df_pop_2014","    $25,000 to $49,999","Washington","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","West.Virginia","Total.Civilian.Noninstitutionalized.Population","Estimate",28.1
"df_pop_2014","    $25,000 to $49,999","West.Virginia","Uninsured.Population","Estimate",34.5
"df_pop_2014","    $25,000 to $49,999","West.Virginia","Uninsured.Share",NA,NA
"df_pop_2014","    $25,000 to $49,999","Wisconsin","Total.Civilian.Noninstitutionalized.Population","Estimate",24.1
"df_pop_2014","    $25,000 to $49,999","Wisconsin","Uninsured.Population","Estimate",33.6
"df_pop_2014","    $25,000 to $49,999","Wisconsin","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Alabama","Total.Civilian.Noninstitutionalized.Population","Estimate",18.5
"df_pop_2014","    $50,000 to $74,999","Alabama","Uninsured.Population","Estimate",13.9
"df_pop_2014","    $50,000 to $74,999","Alabama","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Alaska","Total.Civilian.Noninstitutionalized.Population","Estimate",19.7
"df_pop_2014","    $50,000 to $74,999","Alaska","Uninsured.Population","Estimate",24.3
"df_pop_2014","    $50,000 to $74,999","Alaska","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Arizona","Total.Civilian.Noninstitutionalized.Population","Estimate",20.2
"df_pop_2014","    $50,000 to $74,999","Arizona","Uninsured.Population","Estimate",19.5
"df_pop_2014","    $50,000 to $74,999","Arizona","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Arkansas","Total.Civilian.Noninstitutionalized.Population","Estimate",19.2
"df_pop_2014","    $50,000 to $74,999","Arkansas","Uninsured.Population","Estimate",15.4
"df_pop_2014","    $50,000 to $74,999","Arkansas","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","California","Total.Civilian.Noninstitutionalized.Population","Estimate",18.2
"df_pop_2014","    $50,000 to $74,999","California","Uninsured.Population","Estimate",20.6
"df_pop_2014","    $50,000 to $74,999","California","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Colorado","Total.Civilian.Noninstitutionalized.Population","Estimate",18.9
"df_pop_2014","    $50,000 to $74,999","Colorado","Uninsured.Population","Estimate",19.7
"df_pop_2014","    $50,000 to $74,999","Colorado","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Connecticut","Total.Civilian.Noninstitutionalized.Population","Estimate",16.8
"df_pop_2014","    $50,000 to $74,999","Connecticut","Uninsured.Population","Estimate",20.1
"df_pop_2014","    $50,000 to $74,999","Connecticut","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Florida","Total.Civilian.Noninstitutionalized.Population","Estimate",19.9
"df_pop_2014","    $50,000 to $74,999","Florida","Uninsured.Population","Estimate",18.9
"df_pop_2014","    $50,000 to $74,999","Florida","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Georgia","Total.Civilian.Noninstitutionalized.Population","Estimate",19.4
"df_pop_2014","    $50,000 to $74,999","Georgia","Uninsured.Population","Estimate",17.3
"df_pop_2014","    $50,000 to $74,999","Georgia","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Idaho","Total.Civilian.Noninstitutionalized.Population","Estimate",22.7
"df_pop_2014","    $50,000 to $74,999","Idaho","Uninsured.Population","Estimate",17.9
"df_pop_2014","    $50,000 to $74,999","Idaho","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Illinois","Total.Civilian.Noninstitutionalized.Population","Estimate",19
"df_pop_2014","    $50,000 to $74,999","Illinois","Uninsured.Population","Estimate",19.2
"df_pop_2014","    $50,000 to $74,999","Illinois","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Indiana","Total.Civilian.Noninstitutionalized.Population","Estimate",21.1
"df_pop_2014","    $50,000 to $74,999","Indiana","Uninsured.Population","Estimate",17.7
"df_pop_2014","    $50,000 to $74,999","Indiana","Uninsured.Share",NA,NA
"df_pop_2014","    $50,000 to $74,999","Iowa","Total.Civilian.Noninstitutionalized.Population","Estimate",22.6
"df_pop_2014","    $50,000 to $74,999","Iowa","Uninsured.Population","Estimate",18.3
